genre,meta_mixed,meta_negative,meta_positive,metascore,movie_title,release_date,user_mixed,user_negative,user_positive,userscore
"Action,Drama,History",3,0,7,62,Warriors of the Rainbow: Seediq Bale,27-Apr-12,0,1,10,8.1
"Drama,Comedy",14,0,13,56,Winter Passing,17-Feb-06,2,0,9,7.5
"Action,Drama",7,1,2,53,Shaolin,9-Sep-11,4,1,6,7.2
"Drama,Thriller,Horror",7,1,4,46,In the Tall Grass,4-Oct-19,4,1,6,6.5
"Comedy,Romance",6,4,9,45,Boomerang,1-Jul-92,4,2,5,6.4
"Drama,Music",6,2,16,60,Together,30-May-03,0,1,9,7.9
"Comedy,Romance",12,1,8,53,Delicacy,16-Mar-12,3,0,7,7.2
Comedy,9,3,9,51,The Promotion,6-Jun-08,4,1,5,7
"Action,Biography,Drama,History,Mystery,Comedy,Romance,Crime",12,2,2,42,Loving Pablo,5-Oct-18,7,0,3,6.1
"Drama,Comedy",3,1,3,51,Captain Pantoja and the Special Services,27-Sep-02,1,2,6,7
"Drama,Thriller",7,1,1,50,Edge of Winter,12-Aug-16,3,1,5,6.9
Animation,0,0,8,82,The Girl Without Hands,21-Jul-17,0,2,6,6.3
Drama,1,0,14,80,Claire's Camera,9-Mar-18,2,2,4,6.1
Western,1,4,8,61,Pale Rider,28-Jun-85,1,0,7,8
"Drama,Comedy",9,1,11,59,Happenstance,2-Nov-01,2,0,6,7.8
"Fantasy,Comedy",1,2,5,67,A Midsummer Night's Dream,13-Jul-18,2,0,5,8.6
"Sci-Fi,Thriller,Horror",8,0,5,58,Altered States,25-Dec-80,0,0,7,7.7
"Drama,Thriller,Horror,Comedy,Romance",12,4,3,45,Love Object,13-Feb-04,2,1,4,6.4
Drama,6,9,2,31,ma ma,20-May-16,3,2,2,5
Documentary,2,1,8,71,Dragonslayer,4-Nov-11,1,2,3,5.2
"Drama,Comedy,Romance",3,0,16,71,Next Stop Wonderland,21-Aug-98,2,2,2,5.2
"Action,Adventure,Comedy,Romance,Family,Musical",6,0,12,64,Muppet Treasure Island,16-Feb-96,0,0,6,8.3
"Biography,Drama,Sport",8,0,6,58,Swimming Upstream,4-Feb-05,1,1,4,7.7
"Comedy,Romance",5,3,3,46,Maybe Baby,24-Aug-01,1,1,4,6.5
"Biography,Drama,Music",12,6,4,41,Stoned,24-Mar-06,1,2,3,6
Drama,1,1,14,69,The Ignorant Fairies,20-Sep-02,0,0,5,8.8
"Drama,Romance,Crime,Music",7,0,10,67,Running on Empty,9-Sep-88,0,0,5,8.6
Documentary,2,0,5,65,Favela Rising,2-Jun-06,0,3,2,4.6
"Biography,Drama,History,Crime",7,0,4,61,Difret,23-Oct-15,1,0,4,8
"Drama,Family",12,2,3,49,Benji: Off the Leash!,20-Aug-04,1,3,1,3
"Drama,Crime",13,1,2,47,King of Thieves,25-Jan-19,1,1,3,6.6
"Drama,Comedy",6,3,1,39,Krystal,13-Apr-18,0,2,3,5.8
"Drama,Thriller,Crime",4,4,1,35,7 Minutes,26-Jun-15,2,1,2,5.4
Documentary,8,1,3,54,"Hijacking Catastrophe: 9/11, Fear & the Selling of American Empire",10-Sep-04,0,1,3,7.3
"Drama,Crime",7,0,4,54,Brubaker,20-Jun-80,2,0,2,7.3
Drama,11,4,9,49,Big Bad Love,22-Feb-02,0,1,3,6.8
"Comedy,Romance",1,7,0,29,No Stranger Than Love,17-Jun-16,2,1,1,4.8
"Action,Thriller",3,7,0,26,Stratton,5-Jan-18,2,1,1,4.5
"Sci-Fi,Drama,Mystery,Thriller",0,0,49,96,Gravity,4-Oct-13,364,331,"2,647",7.8
"Action,Adventure,Sci-Fi,Fantasy",14,1,38,68,Avengers: Infinity War,27-Apr-18,224,156,"2,823",8.6
"Action,Adventure,Sci-Fi,Thriller",11,16,5,35,Transformers: Revenge of the Fallen,24-Jun-09,323,587,675,5.3
"Action,Thriller,Crime",6,5,32,69,Kill Bill: Vol. 1,10-Oct-03,55,44,"1,069",8.7
"Drama,Romance",23,3,19,55,The Great Gatsby,10-May-13,188,64,575,7.3
"Drama,Comedy",1,0,49,94,Lady Bird,3-Nov-17,96,78,645,7.6
"Action,Adventure,Fantasy",21,7,11,45,Pirates of the Caribbean: On Stranger Tides,20-May-11,288,100,350,6.3
"Comedy,Romance",1,0,37,85,Knocked Up,1-Jun-07,83,120,383,6.7
Drama,5,0,23,70,Good Will Hunting,5-Dec-97,27,5,448,8.8
"Action,Sci-Fi,Thriller,Horror",6,7,1,37,Resident Evil: Afterlife,10-Sep-10,135,105,160,5.5
"Action,Sci-Fi,Drama,Mystery,Thriller",27,10,8,42,Transcendence,17-Apr-14,128,76,188,6
"Comedy,Romance,Musical",21,3,13,51,Mamma Mia!,18-Jul-08,60,63,229,6.9
"Action,Thriller,Crime",1,3,13,67,Die Hard 2,2-Jul-90,46,6,297,8.5
Drama,0,0,37,97,"4 Months, 3 Weeks and 2 Days",23-Jan-08,40,27,250,7.9
"Action,Adventure,History",14,1,25,63,Kingdom of Heaven,6-May-05,44,18,250,8.1
"Mystery,Thriller",9,0,19,62,Disturbia,11-Apr-07,56,18,234,8
"Fantasy,Comedy",4,0,16,70,Liar Liar,21-Mar-97,31,4,269,8.8
"Drama,Romance,War",6,5,21,59,Life Is Beautiful,23-Oct-98,30,37,237,7.7
Drama,0,0,44,92,The Florida Project,6-Oct-17,30,37,230,7.4
"Action,Drama,Thriller,Crime",12,8,8,46,Fast & Furious,3-Apr-09,106,37,154,6.4
"Action,Comedy",25,7,10,47,The Hitman's Bodyguard,18-Aug-17,108,21,158,6.5
"Action,Thriller,Comedy",14,9,15,46,Knight and Day,23-Jun-10,92,33,137,6.4
"Drama,Thriller,Horror",17,12,16,51,The Neon Demon,24-Jun-16,49,39,173,6.9
"Thriller,Horror",6,8,0,30,The Final Destination,28-Aug-09,70,96,74,4.8
"Comedy,Romance",0,17,1,11,Date Movie,17-Feb-06,18,163,54,2.9
Comedy,10,14,3,31,That's My Boy,15-Jun-12,49,94,87,4.9
"Action,Adventure,Sci-Fi,Thriller,Fantasy",20,8,5,44,Mortal Engines,14-Dec-18,74,34,111,6.2
Comedy,11,6,6,40,Scary Movie 4,14-Apr-06,81,48,89,5.8
"Action,Thriller,Crime",19,8,6,41,Machete Kills,11-Oct-13,73,45,91,5.9
"Drama,Mystery,Comedy",5,0,34,79,Broken Flowers,5-Aug-05,41,44,95,6.1
"Drama,Comedy,Romance",9,2,22,66,Bridget Jones's Diary,13-Apr-01,17,7,154,8.4
"Action,Thriller,Crime",5,2,16,68,Lethal Weapon,6-Mar-87,19,0,154,8.6
"Adventure,Comedy,Family",9,27,1,19,The Cat in the Hat,21-Nov-03,19,103,45,3.7
"Sci-Fi,Drama,Mystery,Thriller",11,0,12,62,Contact,11-Jul-97,23,6,135,8
"Action,Drama,Thriller",7,0,15,67,Enemy of the State,16-Nov-98,18,4,141,8.5
"Adventure,Sci-Fi,Comedy",12,16,4,32,Land of the Lost,5-Jun-09,34,66,62,5
Comedy,9,8,3,46,Johnny English Reborn,21-Oct-11,70,17,73,6.4
Drama,3,0,41,85,Mudbound,17-Nov-17,20,27,111,6.7
"Adventure,Mystery,Comedy,Crime",7,3,12,68,Raising Arizona,13-Mar-87,18,1,131,8.6
"Biography,Drama,History,Sport,Comedy",14,3,17,54,Eddie the Eagle,26-Feb-16,24,7,111,7.2
"Drama,History,Thriller,Horror,War",2,0,45,91,Son of Saul,18-Dec-15,21,17,101,7.3
"Sci-Fi,Thriller,Horror",8,8,1,37,The Astronaut's Wife,27-Aug-99,13,105,19,1.9
"Drama,Thriller,Horror",10,3,7,52,Halloween H20: 20 Years Later,5-Aug-98,29,18,86,7
"Action,Thriller,Crime",10,11,8,42,Parker,25-Jan-13,49,23,60,6
"Action,Adventure,Sci-Fi,Drama,Mystery,Thriller,Crime",8,1,3,47,What Happened to Monday,18-Aug-17,39,15,73,6.5
"Adventure,Drama,Fantasy,Comedy,Family",17,9,6,43,A Dog's Purpose,27-Jan-17,33,25,65,6.1
"Thriller,Romance",9,1,24,69,Duplicity,20-Mar-09,34,41,45,5.1
"Fantasy,Comedy,Family",1,15,0,11,Nine Lives,5-Aug-16,21,77,22,2.9
"Mystery,Thriller",20,6,4,44,The Raven,27-Apr-12,48,14,54,6.2
"Action,Biography,Drama,History,War",21,1,16,53,Free State of Jones,24-Jun-16,29,12,74,7.1
"Drama,Mystery,Thriller,Horror,Crime",12,27,1,23,The Snowman,20-Oct-17,47,49,18,4.1
"Comedy,Romance",16,13,4,36,That Awkward Moment,31-Jan-14,37,29,45,5.4
"Drama,Comedy,Romance",0,0,36,87,Love & Friendship,13-May-16,20,14,76,6.9
"Drama,Sport",4,0,10,70,Rocky,3-Dec-76,7,0,99,8.8
"Action,Sci-Fi,Thriller,Fantasy,Romance",12,7,4,42,Next,27-Apr-07,39,19,48,6
Drama,1,0,30,92,The Class,19-Dec-08,15,13,77,7.4
"Drama,Sport,Thriller",5,8,3,32,The Fan,16-Aug-96,10,84,11,1.4
"Drama,Fantasy,Comedy",11,3,2,44,Unicorn Store,5-Apr-19,14,74,16,2.6
"Comedy,Music",15,13,7,40,Pitch Perfect 3,22-Dec-17,46,19,39,5.8
"Mystery,Fantasy,Comedy,Romance",17,7,11,48,Scoop,28-Jul-06,22,18,60,6.6
"Drama,Comedy",20,5,3,42,Burnt,30-Oct-15,38,13,47,6
"Action,Drama,Thriller,Crime",14,2,12,55,Street Kings,11-Apr-08,23,6,66,7.3
Documentary,3,1,26,80,Room 237,29-Mar-13,25,18,49,6.2
"Drama,Comedy,Romance",19,4,10,47,A Good Year,10-Nov-06,29,11,50,6.5
"Action,Thriller,Crime",19,10,3,38,The November Man,27-Aug-14,45,15,30,5.6
"Drama,Comedy",17,9,7,44,Delivery Man,22-Nov-13,41,8,38,6.2
"Sci-Fi,Drama,Thriller,Comedy",9,10,7,44,Southland Tales,14-Nov-07,12,23,48,6.2
"Action,Drama,Sport",14,3,10,53,Soul Surfer,8-Apr-11,14,14,54,7.1
"Drama,Comedy,Romance",16,1,16,57,Smart People,11-Apr-08,18,10,52,7.5
"Action,Adventure,Drama,Mystery",13,5,10,51,Risen,19-Feb-16,23,10,46,6.9
Comedy,8,12,1,29,How High,21-Dec-01,8,36,34,4.7
"Mystery,Thriller,Horror,Crime",6,26,2,15,Book of Shadows: Blair Witch 2,27-Oct-00,15,47,14,3.3
"Adventure,Thriller,Animation,Family",12,5,15,56,Dinosaur,19-May-00,27,2,45,7.4
"Adventure,Sci-Fi,Comedy,Animation,Family",8,3,0,35,Escape from Planet Earth,15-Feb-13,26,22,26,5.3
"Action,Mystery,Thriller,Crime",16,17,1,30,Alex Cross,19-Oct-12,27,28,19,4.8
"Drama,Thriller,Fantasy",1,0,7,69,The Dead Zone,21-Oct-83,4,1,68,8.7
"Drama,Comedy,Romance",9,3,23,64,Dr T and the Women,13-Oct-00,8,9,55,8.2
"Drama,Thriller",6,10,0,23,The Roommate,4-Feb-11,24,33,12,4.1
"Drama,Sport,Documentary",0,0,18,98,Hoop Dreams,14-Oct-94,3,7,58,8
"Sci-Fi,Thriller",14,11,3,39,The Darkest Minds,3-Aug-18,17,20,30,5.7
"Thriller,Horror,Crime",7,10,0,26,No Good Deed,12-Sep-14,21,29,16,4.4
Drama,3,1,28,80,Wendy and Lucy,10-Dec-08,11,18,36,6.2
"Action,Thriller",17,7,4,43,Hunter Killer,26-Oct-18,24,11,30,6.1
"Action,Adventure,Fantasy",10,3,2,48,Solomon Kane,28-Sep-12,28,4,30,6.6
"Drama,Thriller",20,13,4,37,All the King's Men,22-Sep-06,14,18,26,5.5
"Sport,Comedy,Romance",16,4,7,48,"Run, Fatboy, Run",28-Mar-08,19,6,31,6.6
"Action,Drama,Thriller,War",17,7,12,48,Tears of the Sun,7-Mar-03,21,7,27,6.6
"Action,Adventure,Sci-Fi,Family",3,11,0,26,Zoom,11-Aug-06,8,29,18,4.4
Comedy,3,0,30,82,The Trip,10-Jun-11,18,7,29,6.4
"History,Documentary",2,0,32,86,Cave of Forgotten Dreams,29-Apr-11,13,8,32,6.8
Comedy,10,9,4,39,"The Goods: Live Hard, Sell Hard",14-Aug-09,17,13,22,5.7
"Action,Comedy",4,4,0,32,"Game Over, Man!",23-Mar-18,15,16,20,5
"Drama,Sport",8,1,10,53,Goal! The Dream Begins,12-May-06,8,5,34,7.1
Drama,6,9,15,51,The Brown Bunny,27-Aug-04,3,14,30,6.9
"Adventure,Fantasy,Animation,Family",21,3,9,48,Sinbad: Legend of the Seven Seas,2-Jul-03,8,7,31,6.6
"Drama,Comedy",6,0,16,69,Slums of Beverly Hills,14-Aug-98,3,3,37,8.7
"Action,Adventure,Drama,Fantasy,Comedy,Animation,Family,Musical",3,1,4,50,All Dogs Go to Heaven,17-Nov-89,15,1,25,6.8
"Biography,Drama,Romance",6,0,37,74,Southside with You,26-Aug-16,8,12,20,5.6
"Action,Drama,Thriller,Romance,Crime",5,3,8,56,La Femme Nikita,8-Mar-91,7,2,30,7.4
"Biography,Drama",13,6,8,45,Factory Girl,29-Dec-06,11,6,22,6.3
"Sci-Fi,Drama,Thriller,Fantasy",2,4,1,37,After the Dark,7-Feb-14,11,11,17,5.5
"Drama,History,Romance,Western",6,11,1,25,September Dawn,24-Aug-07,1,22,16,4.3
"Action,Thriller",5,12,3,30,Kill Me Three Times,10-Apr-15,20,9,9,4.8
Drama,11,1,15,61,Margaret,30-Sep-11,8,2,27,7.9
"Drama,Horror,Comedy",6,7,1,30,Boo! A Madea Halloween,21-Oct-16,7,16,14,4.8
"Biography,Documentary",3,2,21,64,The U.S. vs. John Lennon,15-Sep-06,3,5,28,8.2
"Drama,Thriller,Crime,Film-Noir",1,0,21,99,Touch of Evil,1-Feb-58,3,0,32,8.1
"Action,Drama,Thriller,Crime",17,12,3,36,A Man Apart,4-Apr-03,12,9,14,5.4
"Mystery,Fantasy,Horror,Comedy",12,2,14,57,Bubba Ho-tep,26-Sep-03,5,3,26,7.5
"Drama,Thriller,Horror",5,5,0,28,The Haunting of Molly Hartley,31-Oct-08,6,17,11,4.6
"Drama,Romance",14,0,10,57,Candy,17-Nov-06,5,1,27,7.5
Drama,9,11,4,37,Adore,6-Sep-13,5,13,15,5.5
"Horror,Comedy",7,3,4,45,Detention,13-Apr-12,7,7,18,6.3
Comedy,4,5,1,31,Get a Job,25-Mar-16,12,10,10,4.9
"Drama,Music,Documentary",0,0,25,83,"20,000 Days on Earth",17-Sep-14,7,6,18,6.5
"Fantasy,Comedy,Family",18,7,7,45,The Kid,7-Jul-00,13,4,14,6.3
"Comedy,Romance",15,11,7,39,Runaway Bride,30-Jul-99,14,6,10,5.7
Drama,10,0,10,61,Beijing Bicycle,25-Jan-02,3,4,22,7.9
Thriller,3,0,5,68,I Am the Pretty Thing That Lives in the House,28-Oct-16,13,7,8,5
"Drama,Thriller,Crime",7,1,1,51,Criminal Activities,20-Nov-15,9,4,13,6.9
Action,10,3,5,47,Ong Bak 2,23-Oct-09,11,3,12,6.5
"Drama,Comedy",11,4,6,45,Happythankyoumoreplease,4-Mar-11,12,1,13,6.3
"Fantasy,Horror,Comedy",3,0,6,59,Creepshow,12-Nov-82,7,0,17,7.7
"Drama,Romance",16,1,17,59,A Home at the End of the World,23-Jul-04,2,4,18,7.7
"Action,Adventure,Thriller",8,0,4,55,The Spy Who Loved Me,3-Aug-77,4,1,18,7.3
"Sci-Fi,Fantasy,Horror",0,0,10,72,Phantasm,1-Jun-79,2,0,20,9
Drama,9,0,17,65,Twelve and Holding,19-May-06,0,2,20,8.3
"Drama,Sport,Family",11,0,15,61,My Dog Skip,12-Jan-00,3,2,17,7.9
"Sci-Fi,Mystery,Thriller",3,3,4,49,Beyond the Black Rainbow,18-May-12,5,4,13,6.7
"Thriller,Horror,Comedy",2,0,17,80,Demon,9-Sep-16,9,3,8,6.2
"Sci-Fi,Thriller,Horror",4,7,1,30,Cabin Fever: Patient Zero,1-Aug-14,9,6,5,4.8
"Drama,Romance",0,6,1,29,Old Fashioned,13-Feb-15,1,10,9,4.7
"Drama,Mystery",1,0,17,89,Long Day's Journey Into Night,12-Apr-19,1,3,15,7.1
"Action,Adventure,Drama,Fantasy",8,1,7,53,Beowulf & Grendel,7-Jul-06,9,0,10,7.1
"Drama,War",4,2,1,45,Sand Castle,21-Apr-17,9,2,8,6.3
Documentary,2,0,22,86,The Interrupters,29-Jul-11,7,1,10,6.8
"Action,Adventure,Thriller,Comedy,Romance,Crime,Family",8,2,1,45,Adventures in Babysitting,3-Jul-87,12,0,6,6.3
Drama,9,1,7,54,Puncture,23-Sep-11,5,0,12,7.2
Drama,15,3,4,51,Eros,8-Apr-05,5,2,10,6.9
"Action,Thriller",3,6,4,37,Knock Off,4-Sep-98,6,5,6,5.5
"Drama,Comedy",2,0,13,77,Buzzard,6-Mar-15,1,5,10,5.9
"Biography,Drama,Fantasy",5,0,16,76,The Dance of Reality,23-May-14,0,5,11,5.8
"Action,Adventure,Comedy,Romance",8,0,8,63,Romancing the Stone,30-Mar-84,3,0,13,8.1
"Drama,Romance",9,0,11,60,Stealing Beauty,14-Jun-96,5,0,11,7.8
"Horror,Comedy",1,0,9,73,Witching and Bitching,13-Jun-14,6,4,5,5.5
"Drama,Thriller,Crime",7,0,17,71,A Perfect World,24-Nov-93,0,0,15,8.9
"Sci-Fi,Drama",9,0,14,65,Last Night,5-Nov-99,1,1,13,8.3
"Action,Biography,Drama,History,War",3,0,4,60,Max Manus,3-Sep-10,4,0,11,7.8
"Thriller,Horror",3,2,3,48,Pet,2-Dec-16,6,2,7,6.6
Drama,11,2,4,47,La mission,9-Apr-10,2,3,10,6.5
Drama,6,5,0,35,Very Good Girls,25-Jul-14,4,5,6,5.3
"Western,Documentary",0,0,7,89,Western,25-Sep-15,2,2,10,7.1
"Drama,Romance",2,1,8,61,The Bubble,7-Sep-07,0,2,12,7.9
"Adventure,Comedy,Animation,Family,Musical",6,1,8,58,Oliver & Company,18-Nov-88,4,0,10,7.6
"Fantasy,Horror,Comedy",14,0,10,56,Death Becomes Her,31-Jul-92,4,0,10,7.4
Documentary,10,1,6,56,Michael Moore in TrumpLand,19-Oct-16,0,9,5,3.8
"Action,Thriller,Comedy",15,0,11,52,Fay Grim,18-May-07,5,1,8,7
"Drama,Mystery",4,4,1,39,I Love Your Work,4-Nov-05,1,5,8,5.7
"Action,Adventure,Sci-Fi,Animation",4,3,0,33,War of the Worlds: Goliath,7-Mar-14,1,7,6,5.1
Comedy,0,10,0,13,"Love, Wedding, Marriage",3-Jun-11,3,9,2,3.1
"Drama,History,Documentary",0,0,19,88,A Film Unfinished,18-Aug-10,1,2,10,7
Drama,6,1,10,57,Kodachrome,20-Apr-18,4,0,9,7.5
Documentary,10,4,5,45,South of the Border,25-Jun-10,1,4,8,6.3
"Sci-Fi,Drama,Thriller,Romance",1,6,2,32,It's All About Love,29-Oct-04,3,5,5,5
"Drama,Comedy",5,1,10,59,Cape of Good Hope,11-Nov-05,0,3,9,7.7
"Drama,Thriller",3,6,6,47,Boarding Gate,21-Mar-08,2,2,8,6.5
Comedy,2,5,0,25,Welcome to the Jungle,7-Feb-14,6,4,2,4.3
"Family,Documentary",7,0,19,64,Arctic Tale,25-Jul-07,1,1,9,8.2
"Horror,Comedy",5,1,1,48,Elvira's Haunted Hills,13-Sep-02,4,2,5,6.6
"Fantasy,Comedy",1,0,6,82,Relaxer,22-Mar-19,3,1,6,6.4
"Drama,History,Comedy,War",2,0,12,75,A Talking Picture,10-Dec-04,0,4,6,5.7
Documentary,6,0,14,64,Outrage,8-May-09,2,0,8,8.2
Drama,5,1,7,64,Film Socialisme,1-Jun-11,0,5,5,4.6
Comedy,13,0,12,58,Populaire,6-Sep-13,1,1,8,7.6
Drama,5,3,11,57,Bread and Roses,11-May-01,0,2,8,7.5
Drama,2,0,15,70,A Ciambra,26-Jan-18,1,0,8,8.8
"Music,Documentary",5,0,4,58,Strike a Pose,18-Jan-17,0,2,7,7.6
"Action,Drama,Thriller,Horror,Comedy",10,3,14,58,The Oath,12-Oct-18,5,3,1,4
"Action,Thriller,Crime",10,1,7,56,Black Rain,22-Sep-89,3,1,5,7.4
Drama,7,0,0,52,The Second Chance,17-Feb-06,0,2,7,7
Drama,7,0,2,50,The Education of Charlie Banks,27-Mar-09,4,0,5,6.8
Documentary,13,2,7,49,Al Franken: God Spoke,13-Sep-06,0,2,7,6.7
"Comedy,Family",4,3,1,34,Bringing Up Bobby,28-Sep-12,0,4,5,5.2
Thriller,2,8,2,33,Looking Glass,16-Feb-18,5,3,1,5.1
"Adventure,Drama,Comedy",0,0,20,82,Ten Canoes,1-Jun-07,3,1,4,6.4
"Action,Sci-Fi,Drama,Thriller,Crime",8,2,20,66,Strange Days,13-Oct-95,1,0,7,8.4
Drama,4,0,8,65,The Accused,14-Oct-88,0,0,8,8.3
"Action,Drama,Thriller,Crime",4,1,6,65,Metro Manila,22-Aug-14,0,0,8,8.3
"Mystery,Thriller,Horror",7,0,7,61,Angel Heart,6-Mar-87,1,0,7,7.9
Comedy,2,3,3,41,Staten Island Summer,24-Jul-15,5,1,2,5.9
"Comedy,Music,Family,Musical",10,7,4,37,The Country Bears,26-Jul-02,1,3,4,5.5
"Drama,Sport",4,1,8,65,The Slaughter Rule,8-Jan-03,1,0,6,8.3
Drama,5,4,10,55,The Merry Gentleman,1-May-09,2,0,5,7.3
Comedy,8,3,12,51,Haiku Tunnel,14-Sep-01,1,1,5,6.9
"Drama,Mystery,Crime",17,2,7,51,The Walker,7-Dec-07,0,1,6,6.9
"Drama,Comedy,Romance",5,2,1,36,The Anarchist Cookbook,18-Jul-03,0,3,4,5.4
Drama,4,0,12,71,Run & Jump,24-Jan-14,1,2,3,5.3
"Adventure,Drama,Comedy,Romance,Family,Musical",4,0,5,64,The Muppets Take Manhattan,13-Jul-84,1,0,5,8.2
"Drama,Comedy,Romance",9,0,14,62,Hello I Must Be Going,7-Sep-12,1,0,5,8
"Drama,Comedy",8,2,12,57,What's Cooking?,27-Oct-00,0,1,5,7.5
Comedy,2,1,4,55,Reality,30-Apr-15,1,0,5,7.3
"Drama,Comedy",3,2,6,54,The Misfortunates,9-Apr-10,0,1,5,7.2
"Drama,Comedy",6,2,3,50,A Bag of Hammers,11-May-12,1,1,4,6.8
Documentary,7,3,1,34,Ultrasuede: In Search of Halston,20-Jan-12,2,2,2,5.2
"Drama,War",0,0,8,82,Our Time Will Come,7-Jul-17,1,1,3,6.4
"Biography,Drama,History,Romance",4,0,11,76,Reds,25-Dec-81,1,1,3,5.8
Comedy,3,1,16,66,Notorious C.H.O.,28-Jun-02,0,2,3,4.8
"Biography,Drama,Comedy",7,0,4,57,Sixty Six,1-Aug-08,1,0,3,7.5
Horror,2,4,1,35,Inner Demons,3-Oct-14,1,2,1,5.3
"Action,Adventure,Sci-Fi,Thriller,Comedy",15,1,28,64,Ant-Man,17-Jul-15,191,70,"1,614",8.1
"Action,Adventure,Sci-Fi,Thriller",5,1,29,73,The Matrix,31-Mar-99,48,34,"1,407",9
"Action,Adventure,Fantasy",19,3,22,54,Thor: The Dark World,8-Nov-13,328,114,971,7.1
"Drama,History,Thriller,Crime",1,0,46,90,American Hustle,13-Dec-13,202,132,968,7.3
"Drama,Romance,Adult",29,8,9,46,Fifty Shades of Grey,13-Feb-15,149,750,222,2.9
"Adventure,Drama,Thriller,Fantasy,Horror,Romance,War",3,1,49,87,The Shape of Water,1-Dec-17,149,129,653,7
"Action,Adventure,Mystery,Thriller,Crime",13,4,17,57,Sherlock Holmes,25-Dec-09,105,46,522,7.4
"Action,Thriller,Crime",8,2,28,64,Wanted,27-Jun-08,104,271,278,4.7
"Action,Adventure,Sci-Fi,Fantasy",18,11,6,40,Fantastic Four,8-Jul-05,161,177,305,5.7
"Drama,Crime",15,0,21,69,Crash,6-May-05,42,43,552,8.6
"Drama,Crime",13,0,29,68,The Place Beyond the Pines,29-Mar-13,50,17,494,8.5
"Action,Thriller,Crime",16,24,1,28,A Good Day to Die Hard,14-Feb-13,178,235,140,4.5
"Action,Adventure,Fantasy,Family",21,10,11,44,Oz the Great and Powerful,8-Mar-13,196,81,236,6.1
"Drama,Thriller",2,0,36,90,Winter's Bone,11-Jun-10,64,52,370,7.3
"Sci-Fi,Drama,Mystery,Thriller",3,2,24,67,Moon,12-Jun-09,31,9,441,8.4
Drama,15,2,24,62,The Help,10-Aug-11,46,27,386,7.9
"Drama,Thriller,Crime",8,0,33,71,Collateral,6-Aug-04,30,7,381,8.8
"Action,Sci-Fi,Thriller,Horror",5,8,1,29,AVPR: Aliens vs Predator - Requiem,25-Dec-07,100,167,129,4.6
"Action,Adventure,Drama,Romance",20,10,11,44,The Legend of Tarzan,1-Jul-16,129,54,159,6.1
"Action,Adventure,Sci-Fi,Fantasy,Comedy",16,10,4,40,Teenage Mutant Ninja Turtles: Out of the Shadows,3-Jun-16,111,81,150,5.7
"Action,Adventure,Mystery,Thriller,Comedy,Crime",15,8,10,46,Now You See Me 2,10-Jun-16,115,42,166,6.3
"Adventure,Drama,Thriller,Crime",7,0,29,72,Road to Perdition,12-Jul-02,9,7,298,8.9
"Drama,Comedy,Crime",7,4,27,70,Bad Santa,26-Nov-03,14,15,282,8.7
"Action,Thriller,Fantasy,Horror",14,9,12,42,Abraham Lincoln: Vampire Hunter,22-Jun-12,117,51,131,5.9
"Adventure,Fantasy,Animation,Family",14,2,18,57,Rise of the Guardians,21-Nov-12,48,17,221,7.4
"Adventure,Drama,Romance,Musical",7,4,18,56,Across the Universe,14-Sep-07,38,44,185,7.3
"Drama,Mystery,Thriller",1,1,35,83,Hidden,23-Dec-05,19,70,175,6.6
"Sci-Fi,Drama,Thriller,Fantasy,Horror,Comedy",1,0,34,85,The Host,9-Mar-07,36,49,167,6.8
"Action,Adventure,Drama,War",7,1,34,81,Master and Commander: The Far Side of the World,14-Nov-03,20,63,169,6.4
Comedy,20,9,7,42,The Internship,7-Jun-13,97,44,107,5.9
"Sport,Comedy,Family",21,3,12,52,Nacho Libre,16-Jun-06,30,45,143,6.9
"Thriller,Comedy,Crime",4,3,23,66,"Lock, Stock and Two Smoking Barrels",5-Mar-99,19,9,187,8.3
"Comedy,Romance",18,6,14,48,50 First Dates,13-Feb-04,73,23,110,6.5
"Romance,Musical",0,1,14,70,Grease,16-Jun-78,18,7,176,8.7
Drama,14,5,16,52,Water for Elephants,22-Apr-11,60,17,119,6.9
"Action,Adventure,Drama,Fantasy",24,15,2,35,The Huntsman: Winter's War,22-Apr-16,85,45,58,5.2
"Sci-Fi,Mystery,Thriller,Crime",9,1,13,66,Dark City,20-Feb-98,17,5,163,8.3
"Action,Comedy",13,11,10,44,The Brothers Grimsby,11-Mar-16,65,31,87,6.1
"Comedy,Western",1,11,0,18,The Ridiculous 6,11-Dec-15,25,104,48,3.5
"Adventure,Fantasy,Animation",10,3,8,53,Legend of the Guardians: The Owls of Ga'Hoole,24-Sep-10,47,16,106,7
"Adventure,Thriller,Fantasy,Comedy",14,17,2,31,Your Highness,8-Apr-11,55,60,54,4.8
"Thriller,Horror,Comedy",4,9,0,24,Piranha 3DD,1-Jun-12,29,87,49,4.1
"Drama,Romance,War",6,1,34,73,Cold Mountain,25-Dec-03,20,51,89,5.6
"Comedy,Romance",18,12,3,37,I Now Pronounce You Chuck & Larry,20-Jul-07,33,50,62,5.4
"Drama,Mystery,Thriller,Crime",6,3,12,62,A Few Good Men,11-Dec-92,17,2,124,7.9
"Comedy,Romance",8,17,1,27,Norbit,9-Feb-07,30,68,44,4.4
"Mystery,Thriller",16,13,6,38,Taking Lives,19-Mar-04,19,96,22,2.1
Comedy,8,0,25,71,Bowfinger,13-Aug-99,10,6,117,8.8
